,titles,links,dates,contents
29,[제목 : [컬리] 김슬아의 법칙’···1조 넘은 마켓컬리 올해 2조 찍는다 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=52,2021-02-09,"2021-02-09 서울경제“마켓컬리에서 파는 제품이니까 믿을 수 있다.” “마켓컬리에 납품하면서 유명해졌다.” 지난 2015년 ‘먹는 것이 좋아’ 시작한 김슬아 대표의 마켓컬리가 어느새 누구나 신뢰할 수 있는 장보기 플랫폼, 공급사들이 찾는 1순위 마켓이 됐다. 사업 초기 ‘고비용 저효율’이라는 비판을 받았음에도 고집스럽게 ‘품질’ 최우선이라는 원칙을 지키며 매년 매출을 2배 이상 성장시키는 ‘김슬아의 법칙’을 만들어나가고 있다.9일 유통 업계에 따르면 지난해 연간 매출 1조 원을 달성한 마켓컬리가 올해는 매출 2조 원을 목표로 ‘규모의 경제’를 이루는 데 중점을 둘 것으로 전망된다. 2015년 연 매출 29억 원에서 시작한 마켓컬리는 2018년 1,571억 원, 2019년 4,289억 원을 이룬 데 이어 지난해 1조 원을 기록한 것으로 추정된다. 매년 약 2배 이상 매출이 상승한 것이다. 마켓컬리의 한 관계자는 “기존에 수립했던 목표를 달성하기 위해 노력해왔고 앞으로도 이를 달성하기 위해 최선을 다할 것”이라고 말했다.마켓컬리의 핵심 경쟁력은 ‘품질’로 꼽힌다. 매주 수백 개 이상의 상품을 김 대표와 상품기획자(MD)들이 꼼꼼하게 평가해 선정한다. 한 카테고리의 여러 상품을 입점시켜 선택의 폭을 넓히기보다는 믿을 수 있는 소수의 제품만을 판매하는 전략이 주효했다. 그 결과 마켓컬리는 ‘프리미엄은 오프라인에서, 가성비는 온라인에서’라는 공식을 깼고 온라인에서도 질 좋은 제품을 구매할 수 있다는 인식을 심어줬다는 평을 받았다. 일부 제조사들은 ‘마켓컬리에 입점했다는 것은 곧 상품 품질을 인정받은 것’으로 보기도 한다.특히 마켓컬리의 신선 식품 판매 기한은 동일 업계 대비 무척 짧은 편으로 유명하다. 예를 들어 엽채소의 경우 일반 대형 마트는 5일 동안 판매하는데 마켓컬리는 하루 혹은 길어야 이틀이다. 해산물같이 ‘초신선’을 필요로 하는 제품은 생산 후 딱 하루만 판매하기 때문에 ‘하루살이 상품’으로 불린다. 마켓컬리는 신선도를 위해 중간 유통 과정을 없애고 직접 구매해 상품을 생산지에서 바로 물류센터로 이동시켜 주문 즉시 배송될 수 있도록 했다. 합리적 가격이 뒤따르는 것은 당연한 결과였다.마켓컬리는 오는 17일 경기도 김포시에 새로운 물류센터를 열고 배송 역량을 더욱 고도화할 계획이다. 현재 마켓컬리는 서울 장지동(냉장·상온센터), 남양주 화도읍(냉동센터), 용인시 죽전(상온센터)에서 4곳의 물류센터를 운영하고 있는데 이곳에서 하루에 처리하는 평균 총 주문량은 8만~9만 건이다. 김포 물류센터는 약 4만 평 규모로 기존 센터들이 소화하는 전체 물량 이상을 처리해 마켓컬리의 총 주문 처리량은 2배로 커질 것으로 전망된다. 또 김포 물류센터의 합류로 수도권이지만 샛별배송(새벽배송)이 불가능했던 일부 지역에서도 새벽배송을 가능하게 하는 등 배송 범위를 더욱 넓힌다.마켓컬리는 지난해부터 자체 브랜드(PB) ‘컬리스’ 상품 강화에도 나섰다. 단순히 ‘가성비 좋은 상품’이 아닌 ‘자신들의 경영 철학에 맞는 상품’을 선보이기 위해서였다. 지난해 2월 동물 복지 우유를 시작으로 현재 식빵·두부·김치 등을 비롯해 칫솔·물티슈 등 50여 종의 상품을 선보이고 있다. 특히 동물 복지 우유는 출시 1년 만에 80만 개 이상이 판매돼 우유 카테고리 1위에 오르며 ‘효자 상품’이 됐다.최근에는 식품 외에 비식품 영역으로도 제품을 확대했다. 컬리에 따르면 비식품의 비중은 20%를 넘어섰다. 토스트기·프라이팬을 비롯해 마스크·문구류 등 상품도 다양하다. 지난해에는 아모레퍼시픽도 주요 온라인 채널로 마켓컬리를 선택했다.이 밖에 ‘친환경, 동물 보호’ 등 가치 소비를 중시하는 트렌드와도 정확히 맞아떨어졌다. 마켓컬리는 2019년 9월부터 모든 배송 포장재를 재활용이 가능한 소재로 바꾸는 ‘올페이퍼 챌린지’를 하고 있으며 그 결과 1년 동안 4,831톤의 플라스틱 절감 효과를 얻었다. 또 지난달 말에는 2030년까지 판매하는 모든 식용 달걀을 ‘케이지프리(사육방식 1번과 2번)’ 방식으로 키우는 동물 복지 달걀로 전환하겠다고 밝혔다. 마켓컬리가 현재 판매 중인 식용 달걀 중 동물 복지 달걀 비중은 66%이며 지난해 판매량 기준으로는 약 70%에 이른다. 이는 다른 온라인 유통사들의 동물 복지 달걀 비중이 18~26% 정도인 것에 비해 2~3배가 넘는 수치다."
30,[제목 : [컬리] (기사) 마켓컬리가 쿠팡에 이어 미국 증시 도전 가능 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=53,2021-02-15,2021-02-15 노컷뉴스상징적인 의미도 동시에 가져갈 수 있다. 쿠팡이 뉴욕 증시에 상장하게 되면 알리바바 이후 최대 규모의 비(非) 미국 기업 뉴욕 증시 상장으로 기록된다.시장조사업체 딜로직(Dealogic)에 따르면 쿠팡이 기업가치 500억달러(약 55조원) 규모로 상장할 경우 2014년 알리바바 이후 최대를 기록하게 된다. 국내 최대 유통업체인 롯데쇼핑 시가총액(3조 4100억원) 16배에 달하는 메가 IPO다.쿠팡의 미국 증시 상장은 한국 스타트업과 벤처투자 생태계에도 적지 않은 영향을 미칠 전망이다. 게임 회사 그라비티 이후 맥이 끊어졌던 국내 기업 미국 상장 재개의 신호탄이 될 수 있기 때문이다. 실제로 새벽 배송으로 잘 알려진 마켓컬리가 쿠팡에 이어 미국 증시를 두드릴 수 있다는 관측이 나오고 있다. 
31,"[제목 : [컬리] 미래 성장형 기업, 코스피 상장 문턱 낮춘다…시총 1조 넘으면 가능 ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=55,2021-03-03,"2021-03-03 한국거래소가 오는 4일부터 미래 성장형 기업에 대한 코스피 상장 문턱을 낮추는 방안을 본격 시행한다. 재무상태와 무관하게 시가총액 1조원만 넘으면 증시 입성이 가능하다. 상장 요건 완화와 동시에 질적심사기준은 까다롭게 정비해 시장 건전성 제고에도 주력할 방침이다. 3일 거래소에 따르면 미래 성장형 기업의 신규상장요건 합리화 등의 내용을 담은 유가증권시장 상장규정이 오는 4일부터 시행된다. 이는 금융위원회가 지난 2월 발표한 '증권사의 기업금융 활성화 방안'에 따른 것이다. 매출과 이익 등 실적 중심의 상장 트랩을 시장평가 중심으로 재정비하면서 성장 가능성이 높은 기업들의 코스피 시장 진출이 늘어날 것으로 보인다. 증시 상장으로 자금 조달이 가능해지면 해당 기업의 성장 탄력 요인으로 작용할 수 있다는 시각이다. 현재 거래소에서 미래 성장형 상장 후보로 거론하는 기업은 없으나, 시장에서는 바이오 기업 비보존, 마켓컬리 운영사 컬리, 글로벌 여가 플랫폼 기업 야놀자 등을 주목하고 있다. 이들 기업은 코스피 입성 시 시가총액이 2~5조원대에 이를 것으로 관측되고 있다. '한국의 아마존'으로 불리는 쿠팡이 미국 증시 상장을 공식화한 뒤 국내 유니콘 기업(기업가치 1조원 이상 스타트업)에 대한 관심이 커진 점도 미래 성장형 기업 후보군을 확대하게 되는 계기가 될 것으로 보인다. 앞서 쿠팡은 4조원대 누적적자로 국내 증시 입성이 힘들다는 해석이 지배적이었다. 시장에서는 국내 유망 기업을 잡기 위해 상장 제도 손질이 필요하다는 의견이 제기됐다. "
32,[제목 : [컬리] 지금 가격이미 적정가 오버했음 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=67,2021-03-14,쿠팡이랑 비교 자체도 어렵고쿠팡이랑 네이버가 계속 시장 장악할수록 지금 쿠팡 효과로 오른 장외가격은다시 2만원대로 갈것임
33,[제목 : [컬리] 컬리 고가가격 속지마세요 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=70,2021-03-16,무슨  9-10만원 ... 3만원이 적당인거같읍니다
34,[코멘트 : [컬리] 3만원에 사고싶은사람 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=72,2021-03-18,3만원에 사고싶은사람
35,[제목 : [컬리] 정적가 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=73,2021-03-23,정적가 구하기가 참힘드네요 매도자가 부르는가갹에 덜컹 살수도없고
36,[제목 : [컬리] 형들 명이개서하면 주식은어디서확인함? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=74,2021-03-24,증권개자에서확인되? 통일주권은 입고되면 보이던대..
37,[제목 : [컬리] 형들 명이개서하면 주식은어디서확인함? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=75,2021-03-24,회사에서 주주명부 보내줍니다.
38,[제목 : [컬리] 지금 가격이미 적정가 오버했음 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=76,2021-03-25,지금은 얼마쯤 할까요?
39,"[제목 : [컬리] 마켓컬리, 美 증시 상장 굳힌듯…외국계 '빅3' 주관사 선정 ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=81,2021-03-26,"2021.03.26 마켓컬리 운영사 컬리가 미국 증시 상장으로 발길을 돌렸다.26일 투자은행(IB)업계에 따르면 컬리는 최근 외국계 투자은행인 골드만삭스·모건스탠리·JP모건을 주관사로 선정한 것으로 알려졌다. 2017년 말 주관 계약을 맺었던 삼.성.증.권과는 계약을 해지한 것으로 밝혀졌다.업계에서는 컬리가 상장 주관사를 삼.성.증.권에서 외국계로 바꾼 것을 두고 미국 증시에 상장하기로 결정했기 때문으로 분석하고 있다.쿠팡과는 달리 상장 주체가 한국 기업인 컬리는 한국 상법상 미국에 상장할 경우 미국주식예탁증서(ADR)를 상장하는 방식을 취해야 한다.중국 알리바바도 과거 케이만 아일랜드 회사인 알리바바그룹홀딩스(Alibaba Group Holding Limited)가 ADR을 상장하는 방식으로 뉴욕 증시에 입성했다.컬리도 쿠팡과 마찬가지로 나스닥이 아닌 뉴욕증권거래소(NYSE) 상장을 목표로 하는 것으로 알려졌다.마켓컬리는 국내 신선식품 새벽배송 서비스를 처음 내놓은 업체다. 김슬아 컬리 대표는 최근 미국 매체 월스트리트저널(WSJ) 인터뷰를 통해 ""올해 미국 증시 상장방안을 은행과 논의 중이다""고 밝혔다.유통업계에 따르면 컬리의 2020년 매출은 전년 대비 2배 증가한 1조원대에 달한 것으로 알려졌다."
40,"[제목 : [컬리] 마켓컬리 뉴욕증시 입성 시, 5조원대 이상의 몸값을 받으려할 것 ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=82,2021-03-30,"2021.03.30 10:09글로벌 증권사를 주관사로 선정, 미국 상장 포문을 연 마켓컬리가 장외에서 3조원에 달하는 기업가치를 입증한 것으로 나타났다.30일 금융투자업계에 따르면 이날 기준, 마켓컬리의 운영사 컬리의 주당 장외거래가는 9만5000원으로 시가총액은 무려 2.9조원에 달한다. 앞서 마켓컬리는 골드만삭스, 모건스탠리, JP모건 등을 상장 대표 주관사로 선정, 연내 뉴욕증시 상장을 추진한다는 계획을 간접적으로 피력한 바 있다. 이에 앞서 최근 진행된 기관딜에도 마컷컬리는 1.5조원 규모의 기업가치를 인정받으며 외부 자금을 일부 유치한 것으로 전해진다.'강남 엄마'의 냉장고로 불리는 컬리는 신선식품 배송을 시작으로 사업영역을 다각화하며 국내 주요 이커머스 사업자로 발돋움했다. 모바일 빅데이터 플랫폼 아이지에이웍스 모바일인덱스에 따르면 컬리의 지난 2월 모바일 순이용자수는 140만명(안드로이드 기준)으로 대기업 신세계의 이마트몰(120만명)을 앞선다.고급화 전략을 앞세워 지난해 매출액은 9500억원(연결 기준) 규모로 1년전과 비교해 무려 2배 이상 급증했다. 무엇보다 적자가 이어지는 상황에도 뉴욕증시에 입성, 100조원에 달하는 기업가치를 입증한 쿠팡의 후광 효과를 기대하는 모습이다.투자업계의 한 관계자는 ""최근 진행된 투자딜에서도 2조원에 육박하는 기업가치를 입증받은 데다, 장외에서도 3조원의 몸값을 유지하고 있어 뉴욕증시 입성 시, 5조원대 이상의 몸값을 받으려할 것""이라며 ""기존 이커머스와 달리 고급화 전략과 다양한 콘텐츠를 확보, 장보기의 새로운 사례를 만들어냈다는 점을 높이 평가하고 있다""고 말했다. "
41,[코멘트 : [컬리] 보수적으로 봐도 4조 보면 되겠네요 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=83,2021-03-31,보수적으로 봐도 4조 보면 되겠네요
42,[제목 : [컬리] 미국이야 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=84,2021-04-08,"문화가 회사 망하면 내탓이지 어쩔 수없지하고 개인들이 손털고 끝나는데, 한국은 때쟁이들이 난리 부리는데 10년적자 나는 쿠팡 그냥 상장 시켜주는 게 무리가 있지. 그리고 미증시 시장이 워낙크니 쿠팡하나 자빠져도 간에 기별도 안가지만 우리나라에서는 한번 자빠지면 증시 전체에 영향이 가니 쉽게 상장 안해주는거. 마켓컬리도 마찬가지 매출증가로 돌려막기 하다가 매출이 증가할 수록 점점 적자가 증가하는 **** 수익구조를 가진회사를 한국 증시가 그냥 받아주기는 어렵지. 시간 지나면 죽을게 뻔한데. 기업공개 전까지는 계속 적자치다가 자본 다 갈가먹으면 짠하고 상장해서 다시 자금 끌어모으고 몸집 더 키워서 대주주는 팔고 토끼면 멋모르고 들고 있던 개미들만 다 좆되는거.물론 이런거 사는 개미들이야 나만 아니면 되라는 생각이겠지만..."
43,[코멘트 : [컬리] 이게 머선 미래 성장 기업이고? 배송 새벽에 해주는 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=85,2021-04-08,"이게 머선 미래 성장 기업이고? 배송 새벽에 해주는 것 말고는 일반 물류업체랑 똑같은데. 결국 다른 유통업체 매출이나 오프라인 시장 뺏어서 크는건데 문제는 비용이지 지금은 적자보면서 물건값 낮춰주지 안쓸이유 없어 쓰는데 언제까지 적자만 보겠는가? 언제가는 흑자전환해야하는데 존재하던 시장이 어느순간 사라질 수 있는 신기루가 발생할 가능성이 매우 높지. 그리고 다른 리스크로는 새벽배송을 위한 인력확보가 문제지. 사람구하기도 쉽지않고 못구하면 비싸게주고 사람 구해 써야되는데, 물류비 올라가고 판매가격에 반영되면 매출 더 줄어드는 악순환의 반복.쿠팡이고 마켓컬리고 자본 엥꼬나서 흑자 전환하려고 물건 값 올리는 순간 매출 훅빠지고 주가도 훅 빠지는 신기루가 펼쳐질 것임.우리는 이 상황을 이용해서 마지막에 물려줄 호구들 돈만 뺐어 오면 되는 거고, 막차 안타게 잘 들 하시길."
44,"[코멘트 : [컬리] 그니까 븅ㅏ  니마눌이  평생을 그렇게
먹여살린거다 ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=86,2021-04-11,그니까 븅ㅏ  니마눌이  평생을 그렇게먹여살린거다 꼴통에  우동사리만 채워졌냐 ㅋㅋ
45,"[제목 : [컬리] 김슬아 ""마켓컬리 새벽배송 연내 전국으로 확대""  ""해외진출 추진"" ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=87,2021-04-18,"5월 충청권부터…""코로나19 상황 개선 후 해외진출 추진""""최저가 경쟁할 생각 없어""…""자금 조달해 물류센터·기술 투자""(서울=연합뉴스)  기업공개(IPO)를 추진하고 있는 온라인 장보기몰 마켓컬리가 연내 전국으로 새벽배송(샛별배송)을 확대한다. 마켓컬리 운영사 컬리의 김슬아 대표는 18일 연합뉴스와의 인터뷰에서 ""(배송을 맡을) CJ대한통운과 막바지 조율 작업 중""이라면서 ""5월 충청권을 시작으로 남부권까지 최대한 빠르게 샛별배송 지역을 확대할 것""이라고 말했다.마켓컬리는 우선 대전과 세종 등 주요 지방 도시를 중심으로 샛별배송을 시작할 계획이다. 지방의 주문 마감 시간과 주문 가능한 상품은 현재 샛별배송을 하는 수도권과 차이가 없다.김 대표는 ""지난해 신종 코로나바이러스 감염증(코로나19) 사태로 오프라인에서 온라인으로 넘어오는 장보기 시장 성장이 예상보다 3배쯤 빨라졌다""며 ""지난해 분기점을 지났다고 보고 지방 대도시에도 지속 가능한 수준의 물류비로 서비스 제공이 가능하겠다는 판단이 섰다""고 설명했다. 그는 마켓컬리의 핵심 가치로 '품질'을 여러 차례 언급하면서 서비스 지역을 확장해도 ""품질은 훼손 없이 유지할 것""이라고 강조했다.김 대표는 ""이 사업의 핵심은 품질""이라며 ""(품질 추구 노력이) 결국은 매출과 이익으로 돌아온다고 믿는다""고 말했다.과대 포장 논란이 계속돼도 냉장·냉동·상온 상품을 각각 따로 포장하는 방식을 고수하고, 경쟁사들과 달리 재사용이 가능한 보랭백을 바로 도입하지 않은 것도 상품의 품질을 타협할 수 없었기 때문이라고 덧붙였다. 김 대표는 ""기존 보랭백으로는 우리가 원하는 수준의 품질을 담보할 수 없어 2년간의 실험을 거쳤다""라며 상반기 중 재사용이 가능한 보랭백을 도입할 계획이라고 밝혔다.김 대표는 ""경쟁에 빠지는 순간 신선식품 품질 유지 같은 우리가 잘하는 부분을 놓칠 수도 있다""며 최근 유통업계에 확산하는 최저가 경쟁에도 뛰어들 생각은 없다고 선을 그었다.최근 콩나물과 두부, 라면 등 60여 가지 상품을 온라인 최저가로 판매하는 'EDLP(Every Day Low Price) 정책을 시행한 데 대해서도 ""원래 계획했던 정책이지만 시점이 (우연히) 겹친 것""이라고 말했다.김 대표는 상장과 관련된 질문에는 법적 문제가 있다며 답변하지 않았다. 컬리는 한국과 미국 증시 모두 가능성을 열어두고 기업 공개를 검토 중이라고 밝힌 바 있다.다만 자금 조달을 추진하게 된 배경을 두고는 ""업계의 경쟁 상황 때문이라기보다는 코로나19로 인한 온라인 신선식품 시장 성장에 따라 투자하고 싶은 영역이 있기 때문""이라고 설명했다. 조달 자금은 물류센터와 기술에 투자하겠다고 말했다.그는 ""온라인으로 신선식품을 사도 된다는 의식이 자리 잡으려면 몇 년이 걸릴 것으로 생각했지만, 코로나19로 (생각보다) 시장이 더 빨리 확장됐다""면서 ""시장 확장이 숫자로 보였고 결정적으로 이 시장을 잡으려는 회사가 많아지면서 기술과 데이터 플랫폼, 물류센터를 확보해야겠다는 생각이 들었다""고 설명했다. 김 대표는 코로나19 상황이 개선되는 대로 해외 진출도 추진하겠다는 계획을 밝혔다.김 대표는 ""우리가 잘하는 게 상품 선별과 조달인 만큼 이를 지렛대 삼아 현지 협력사와 손잡고 진출하려 한다""고 말했다. 후보 지역으로는 한국과 가까우면서도 신선도를 위해 프리미엄을 지불할 소비자가 있는 홍콩과 싱가포르를 언급했다. "
46,[제목 : [컬리] 상장 앞두고 수천억원 투자 유치 추진 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=88,2021-04-18,"2021.04.16 마켓컬리는 지난 수년간 잇따른 매각설의 중심에 서왔다. 지분을 보유한 기관들이 투자회수를 위해 매수자를 물색하는 시도가 수차례 드러났고, 매번 김슬아 대표가 직접 나서 매각 의사가 없음을 강조했다. 하지만 매각설의 불씨는 상장 계획을 공식화한 최근까지도 꺼지지 않고 있다.투자은행(IB)업계에 따르면 마켓컬리는 최근 한 대기업과 접촉해 지분매각 및 투자유치 등 협력 방안을 논의했다. 상장 전 대형 전략적투자자(SI)를 유치해 기업가치를 최대로 끌어올리겠다는 의도로 풀이된다. 당시 투자 유치 시 평가받을 기업가치로 최대 7조원까지도 거론됐다."
47,"[제목 : [컬리] 몸값 급등 마켓컬리, 프리IPO 성사될까 ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=89,2021-04-20,"2021년 04월 19일 10:58  더벨 마켓컬리의 운영사 컬리가 추진하는 프리IPO(Pre-IPO·상장 전 지분투자)에 복수의 PE가 검토에 돌입한 가운데 일부는 고민에 빠진 분위기다.회사 측이 제시한 밸류에이션이 1년 만에 급등한 데 적잖은 부담을 느끼고 있기 때문이다. 단기간 내 훌쩍 뛴 몸값 탓에 투자금 회수에서의 불확실성이 짙어질 수 있다는 점을 경계하는 모습이다.19일 투자은행(IB) 업계에 따르면 컬리는 모건스탠리를 주관사로 선정하고 3000억원 규모의 투자유치를 추진하고 있다. 현재 여러 재무적투자자(FI)가 회사 자료를 보며 스터디에 돌입했다. 컬리는 확보한 투자금으로 새벽배송 사업의 영역을 확대하는 작업을 본격화할 전망이다.회사 측은 프리IPO 작업 간 투자의향서(LOI) 제출 등의 시한을 별도로 두지 않은 걸로 파악된다. 투자자가 제시한 투자의 규모·조건 등을 면밀하게 검토한 뒤 더 우호적인 자금조달 방안을 선택하려는 전략으로 풀이된다.컬리가 이번 프리IPO에 제시한 밸류에이션은 3조원으로 파악된다. 이는 지난해 5월 2000억원 규모의 투자를 받을 때 대비 3배 넘게 오른 수치다. 당시 인정받은 몸값은 9000억원 안팎으로 파악된다. △SK네트웍스 △중국계 투자자인 힐하우스캐피탈 △세콰이어캐피탈차이나 등 기존 투자자와 △디에스티글로벌 △홍콩계 투자자인 에스펙스매니지먼트(Aspex management) 등 신규 투자자가 지난해 투자 때 참여한 걸로 알려졌다.컬리의 프리IPO를 두고 일부 투자자는 고민에 빠진 모습이다. 1년여 만에 훌쩍 뛴 컬리의 밸류에이션이 적합한지를 심도있게 들여다 보는 분위기다. 컬리의 빠른 성장 속도는 우호적으로 볼 수 있지만, 펀딩·엑시트(exit) 등 보수적 시각으로 접근해야할 점도 적잖다는 게 PE업계의 의견이다.업계 관계자는 ""컬리의 매출이 빠르게 확대되는 건 분명한 사실""이라면서도 ""하지만 프로젝트펀드를 만들어 투자에 나서야 하는 PE 입장에서는 밸류에이션이 단기간 내 급등한 점을 LP(Limited Partner)에 설명해야하는 게 적잖은 부담""이라고 말했다.이 관계자는 이어 ""복수의 LP들이 이미 컬리의 과거 투자 때 참여했다""며 ""이 LP들은 현재 컬리의 밸류에이션에 회의적 시선을 보내고 있기 때문에 PE 입장에서는 LP 마케팅의 선택지가 좁아질 수밖에 없다""고 덧붙였다.다른 PE 업계 관계자는 ""컬리 측에서 제시한 밸류에이션은 국내보다 더 우호적인 멀티플을 인정받을 수 있는 미국 증시에 입성한다는 전제 아래에서야 합리적으로 볼 수 있다""며 ""이커머스(e-commerce) 업체인 쿠팡이 성공적인 선례를 남기긴 했지만, 확고한 리딩 업체로 자리매김한 쿠팡과 신선식품 배송에 국한된 컬리를 동일한 관점에서 볼 수 있을지에는 확신이 서지 않는다""고 밝혔다.또 ""회사 측이 제시한 자료를 검토하고 질의응답을 하면서 투자에 나설지를 정할 계획""이라며 ""투자에 따른 리스크를 줄이기 위해 다른 FI와 컨소시엄을 맺는 안도 고민하고 있다""고 덧붙였다.마켓컬리는 골드만삭스·JP모간·모건스탠리 등을 대표주관사로 선정하고 증시 입성을 준비하고 있다. 본래 ****을 IPO 주관사로 뽑은 뒤 논의했지만, 올 들어 ****과 계약을 해지한 뒤 외국계 IB 중심으로 주관사단을 다시 꾸렸다. 쿠팡의 나스닥 상장 뒤 컬리 또한 IPO의 타깃을 국내에서 미국으로 다시 설정했다는 분석이다.한편 컬리의 지난해 매출액은 9531억원으로 전년 대비 123.8% 늘었다. 같은 기간 영업손실은 14.8% 확대된 반면 당기순손실은 7.9% 줄었다. "
48,[제목 : [컬리] 컬리 주식수? 대체 어느 정도죠? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=104,2021-04-29,"34만여주라고 보면장외가 10만원 잡아도시총 340억 수준인데 맞나요?아님3,400만주 ????주식 담당자님 !대체 총 주식수가 얼마나 되나요?궁금합니다. 관심 많은 예비 주주이니꼭 좀 답변해 주세요"
49,[제목 : [컬리] 컬리 주식수? 대체 어느 정조죠? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=105,2021-04-29,3천만주로 알고 있습니다.
50,"[코멘트 : [컬리] 등기부등본 떼보면 됩니다.
발행주식 30,542,825주 ]",https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=106,2021-05-11,"등기부등본 떼보면 됩니다.발행주식 30,542,825주- 보통주 6,653,040주- 종류주식 4,845,200주- 전환우선주식 1,580,700주- 3의2종 종류주식 4,733,250주- 4종 종류주식 5,702,000주- 5종 종류주식 7,028,635주주당 10만원이면 3조 542억이네요"
51,[제목 : [컬리] 감사합니다. 적정 가격은요? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=108,2021-05-18,등기부등본 ...적정 가격은 어느 정도 보시는지요?25천원대에서 급격히 올라서
52,[코멘트 : [컬리] 커리 ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=109,2021-05-21,커리
53,[제목 : [컬리] 이거 나스닥 가나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=110,2021-05-22,삼성주관에서 해외 기관사들로 주관사도 옮겼던데...어느정도 진행되고 있는지?
54,[제목 : [컬리] 마켓컬리 주식 사고 싶은데 어떻게 해야되나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=111,2021-05-22,방법이 궁금합니다.주당 가격이 어떻게 될까요
55,[제목 : [컬리] 마켓컬리 주식 사고 싶은데 어떻게 해야되나요? ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=117,2021-05-26,통일주권이 아닌 주식은 장외주식 딜러 또는 개인거래
56,[제목 : [컬리] 컬리 IPO 방향기사 떳네요. ],https://www.38.co.kr/html/forum/board/?o=v&code=408480&no=123,2021-07-09,"마켓컬리, 2,254억 시리즈 F 투자 유치··· 국내서 상장 추진컬리 국내상장 기사 올라왔네요.통일주권으로 바뀌면 ^^ 거래량 폭팔 할듯...빨리 상장 가즈아~"
